iso3,country,block,variant,weo_vintage,base_year,year,side,component,line_code,contribution_pp,measure,component_meaning,notes
GBR,United Kingdom,history,maximum_extension,,2018,2019,memo,WEO_GGXCNL_DELTA,,-0.1481606775977407,"pp of GDP, change on the previous year",the IMF WEO's own change in GGXCNL/NGDP over the same year — the history-side comparison with the WEO (§8.3),"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
GBR,United Kingdom,history,maximum_extension,,2018,2019,revenue,covered_line,R01,0.004067551775417677,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2018,2019,revenue,covered_line,R02,-0.08478375621030695,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2018,2019,revenue,covered_line,R03,-0.09071350701435749,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2018,2019,revenue,covered_line,R04,-0.22074476693065698,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2018,2019,revenue,covered_line,R05,0.021017884303191695,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2018,2019,revenue,covered_line,R06,0.37004188474487054,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2018,2019,revenue,covered_line,R07,0.0007285749542863644,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2018,2019,revenue,covered_line,R08,-0.04874030243362118,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2018,2019,revenue,covered_line,R09,-0.10812617832332144,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2018,2019,revenue,covered_line,R10,-0.031613016585911854,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2018,2019,total,NLB_CHANGE_SUM,,-0.1481662065592641,"pp of GDP, change on the previous year","the change in the sum-based balance, d((sum R - sum E)/GDP) — equal to the sum of that year's line contributions exactly (V26)",Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
GBR,United Kingdom,history,maximum_extension,,2019,2020,expenditure,covered_line,GF01,-0.9682849190563864,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2019,2020,expenditure,covered_line,GF02,-0.18409318180829873,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2019,2020,expenditure,covered_line,GF03,-0.2643281498402653,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2019,2020,expenditure,covered_line,GF04,-4.874044513773652,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2019,2020,expenditure,covered_line,GF05,-0.0648092127515338,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2019,2020,expenditure,covered_line,GF06,0.025065745359072796,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2019,2020,expenditure,covered_line,GF07,-2.2679533941548593,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2019,2020,expenditure,covered_line,GF08,-0.023894667235110564,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2019,2020,expenditure,covered_line,GF09,-0.5753974783379884,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2019,2020,expenditure,covered_line,GF10,-2.0567142751927308,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2019,2020,memo,ANCHOR_B9_DELTA,,-0.00013011379603788953,"pp of GDP, change on the previous year","the anchor's own change in B.9/GDP MINUS the sum-based change: a rounding and vintage wedge, reported and never allocated to lines (D16)","anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
GBR,United Kingdom,history,maximum_extension,,2019,2020,memo,WEO_GGXCNL_DELTA,,-10.532564638741658,"pp of GDP, change on the previous year",the IMF WEO's own change in GGXCNL/NGDP over the same year — the history-side comparison with the WEO (§8.3),"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
GBR,United Kingdom,history,maximum_extension,,2019,2020,revenue,covered_line,R01,-0.30332497659556895,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2019,2020,revenue,covered_line,R02,-0.6592657116061045,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2019,2020,revenue,covered_line,R03,0.5110052397220941,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2019,2020,revenue,covered_line,R04,0.060434793276109566,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2019,2020,revenue,covered_line,R05,0.1849008406431922,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2019,2020,revenue,covered_line,R06,0.6858420004352772,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2019,2020,revenue,covered_line,R07,0.012414573976052452,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2019,2020,revenue,covered_line,R08,0.10211807768751467,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2019,2020,revenue,covered_line,R09,0.11966201704807465,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2019,2020,revenue,covered_line,R10,0.008232667259489316,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2019,2020,total,NLB_CHANGE_SUM,,-10.53243452494562,"pp of GDP, change on the previous year","the change in the sum-based balance, d((sum R - sum E)/GDP) — equal to the sum of that year's line contributions exactly (V26)",Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
GBR,United Kingdom,history,maximum_extension,,2020,2021,expenditure,covered_line,GF01,0.6881582375744537,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2020,2021,expenditure,covered_line,GF02,0.026941424494368593,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2020,2021,expenditure,covered_line,GF03,-0.007351928981043018,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2020,2021,expenditure,covered_line,GF04,2.489756010527451,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2020,2021,expenditure,covered_line,GF05,-0.0007475768786129218,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2020,2021,expenditure,covered_line,GF06,-0.04352461058088021,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2020,2021,expenditure,covered_line,GF07,0.1802624066374034,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2020,2021,expenditure,covered_line,GF08,-0.00680227577774797,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2020,2021,expenditure,covered_line,GF09,0.1347177450772473,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2020,2021,expenditure,covered_line,GF10,0.8964819645161798,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2020,2021,memo,ANCHOR_B9_DELTA,,0.00021445381622076098,"pp of GDP, change on the previous year","the anchor's own change in B.9/GDP MINUS the sum-based change: a rounding and vintage wedge, reported and never allocated to lines (D16)","anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
GBR,United Kingdom,history,maximum_extension,,2020,2021,memo,WEO_GGXCNL_DELTA,,5.3753929116498105,"pp of GDP, change on the previous year",the IMF WEO's own change in GGXCNL/NGDP over the same year — the history-side comparison with the WEO (§8.3),"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
GBR,United Kingdom,history,maximum_extension,,2020,2021,revenue,covered_line,R01,0.2246991677225696,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2020,2021,revenue,covered_line,R02,0.3025085618645347,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2020,2021,revenue,covered_line,R03,0.45952745227229586,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2020,2021,revenue,covered_line,R04,0.5381931649370502,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2020,2021,revenue,covered_line,R05,-0.13559476655997138,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2020,2021,revenue,covered_line,R06,-0.10091781460561666,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2020,2021,revenue,covered_line,R07,-0.06346724596077127,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2020,2021,revenue,covered_line,R08,-0.21342803222256815,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2020,2021,revenue,covered_line,R09,-0.0036472063493168255,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2020,2021,revenue,covered_line,R10,0.00949988859223227,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2020,2021,total,NLB_CHANGE_SUM,,5.375264566299258,"pp of GDP, change on the previous year","the change in the sum-based balance, d((sum R - sum E)/GDP) — equal to the sum of that year's line contributions exactly (V26)",Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
GBR,United Kingdom,history,maximum_extension,,2021,2022,expenditure,covered_line,GF01,-1.5157967348268013,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
